,id,type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,City,Location,scheduled_service,local_code
10371,7466,small_airport,Long Ranch Airport,42.01900101,-121.7040024,4090.0,US,Merrill,WISCONSIN,0,0OR3
10372,12735,small_airport,Haymeadow Airport,45.27500153,-89.49179840000001,1500.0,US,Merrill,WISCONSIN,0,5WI5
10373,15374,small_airport,Knight Aire Airport,45.29610062,-89.64109802,1605.0,US,Merrill,WISCONSIN,0,92WI
10374,25781,small_airport,Pine River Airport,45.20330048,-89.5243988,1370.0,US,Merrill,WISCONSIN,0,WI87
10375,25839,small_airport,Podeweltz Airport,45.23939896,-89.56900024,1470.0,US,Merrill,WISCONSIN,0,WN44
10376,25917,small_airport,R & S Landing Strip,45.21609879,-89.74720001,1309.0,US,Merrill,WISCONSIN,0,WS23
10381,15688,small_airport,Phylcon Ranch Airport,39.129100799999996,-108.1419983,6585.0,US,Mesa,ARIZONA,0,9CO9
10382,12721,small_airport,Dorman Field,46.52149963,-119.1790009,700.0,US,Mesa,ARIZONA,0,5WA1
10383,15548,small_airport,Basin City Airfield,46.58570099,-119.1539993,722.0,US,Mesa,ARIZONA,0,97WA
10384,25826,small_airport,Slinkard Airfield,46.60319901,-119.0630035,890.0,US,Mesa,ARIZONA,0,WN31
10385,6622,small_airport,Nort's Resort Airport,41.59590149,-76.02960205,1040.0,US,Meshoppen,PENNSYLVANIA,0,01PS
10387,7742,small_airport,Pt Enterprise D&W Ranch Airport,31.65789986,-96.41139984,526.0,US,Mexia,TEXAS,0,11TS
10389,23473,small_airport,Mexico Airdrome Airport,43.42670059,-76.19380188,470.0,US,Mexico,NEW YORK,0,NY96
10390,7875,small_airport,Burrs Strip,25.57010078,-80.39980316,10.0,US,Miami,FLORIDA,0,14FA
10391,17401,small_airport,Mjd STOLport,25.55459976,-80.55390167,6.0,US,Miami,FLORIDA,0,FL31
10392,13664,small_airport,Old 66 Strip,36.83369827,-94.90409851,853.0,US,Miami,FLORIDA,0,70OK
10393,12672,small_airport,Willis N Clark Airport,35.76119995,-100.7519989,3086.0,US,Miami,FLORIDA,0,5TE8
10394,18683,small_airport,Miami Roberts County Airport,35.71390152,-100.6029968,2720.0,US,Miami,FLORIDA,0,3.00E+00
10396,9247,small_airport,Norm's Airport,41.65980148,-86.80750275,750.0,US,Michigan City,INDIANA,0,29II
10407,13199,small_airport,Middlebury State Airport,43.98479843,-73.09590149,490.0,US,Middlebury,CONNECTICUT,0,6B0
10411,13859,small_airport,Jw Stone Airport,35.84930038,-78.18360138,246.0,US,Middlesex,VERMONT,0,75NC
10412,11582,small_airport,Middlesex Valley Airport,42.70949936,-77.27549744,735.0,US,Middlesex,VERMONT,0,4N2
10414,14521,small_airport,7-M Ranch Airport,38.73160172,-122.5630035,1153.0,US,Middletown,OHIO,0,81CA
10415,8262,small_airport,Mckeown Airport,39.49560165,-75.73329926,60.0,US,Middletown,OHIO,0,1DE5
10416,17148,small_airport,Okolona Plantation Airport,39.48279953,-75.69750214,61.0,US,Middletown,OHIO,0,DE33
10417,7000,small_airport,Md1 Airport,41.36809921,-74.50559998,650.0,US,Middletown,OHIO,0,08NY
10418,9660,small_airport,Mackie's Airport,39.24810028,-83.91500092,993.0,US,Midland,TEXAS,0,2OA2
10419,14427,small_airport,Mabee Ranch Airport,32.21709824,-102.1600037,2862.0,US,Midland,TEXAS,0,7TX5
10420,14429,small_airport,Ryan Aerodrome,32.08349991,-102.0169983,2740.0,US,Midland,TEXAS,0,7TX7
10421,24841,small_airport,Eagles Nest Gliderport,31.68350029,-102.1839981,2985.0,US,Midland,TEXAS,0,TE33
10422,9802,small_airport,Eagle's Nest Estates Airport,32.512602,-96.926695,780.0,US,Midlothian,VIRGINIA,0,T56
10423,24719,small_airport,Tsa Gliderport,32.38349915,-97.0141983,660.0,US,Midlothian,VIRGINIA,0,TA11
10424,25412,small_airport,Woodle Airport,37.47880173,-77.70189667,315.0,US,Midlothian,VIRGINIA,0,VA80
10425,7584,small_airport,Lee Williams Memorial Airport,44.46160126,-116.75800320000002,2617.0,US,Midvale,UTAH,0,0U9
10426,8040,small_airport,Coyote Ridge Airport,44.41389847,-116.5910034,3365.0,US,Midvale,UTAH,0,17ID
10431,9687,small_airport,Twin Lakes Airport,35.32920074,-97.26979828,1199.0,US,Midwest City,OKLAHOMA,0,2OK2
10443,17125,small_airport,Kimbowrosa Farm Airport,38.96680069,-75.46630096,40.0,US,Milford,CONNECTICUT,0,DE10
10444,17126,small_airport,Drummond Airport,38.90570068,-75.40100098,33.0,US,Milford,CONNECTICUT,0,DE11
10445,15350,small_airport,H R Weisser Airport,41.42340088,-85.84750366,832.0,US,Milford,CONNECTICUT,0,92IN
10446,22952,small_airport,Roth Airport,40.76699829,-97.07779694,1485.0,US,Milford,CONNECTICUT,0,NE65
10447,23140,small_airport,Herr Brothers Airport,40.55569839,-75.07240295,330.0,US,Milford,CONNECTICUT,0,NJ95
10448,13499,small_airport,Myer Airport,41.35010147,-74.93289948,1345.0,US,Milford,CONNECTICUT,0,6PA0
10450,24858,small_airport,Hirok Airport,32.17319869999999,-96.9661026,700.0,US,Milford,CONNECTICUT,0,TE50
10452,23989,small_airport,Buzzards Field,41.09420013,-77.41439819,760.0,US,Mill Hall,PENNSYLVANIA,0,PA18
10454,15721,small_airport,Brookline - Meadowmere Airport,33.09780121,-83.40470123,500.0,US,Milledgeville,TENNESSEE,0,9GA6
10461,13373,small_airport,Jensen Field,43.26309967,-83.563797,755.0,US,Millington,TENNESSEE,0,6MI1
10462,15808,small_airport,Grass Roots STOLport,43.2378006,-83.5243988,780.0,US,Millington,TENNESSEE,0,9MI5
10463,9790,small_airport,Shoemaker-Shelby Forest Airport,35.31809998,-90.03530121,335.0,US,Millington,TENNESSEE,0,2TN4
10466,9505,small_airport,Seldom Scene Airport,38.10559845,-84.84999847,860.0,US,Millville,NEW JERSEY,0,2KY8
10469,17138,small_airport,Ockel Farms Airport,38.75030136,-75.36000061,47.0,US,Milton,VERMONT,0,DE23
10470,17140,small_airport,Eagle Crest-Hudson Airport,38.77610016,-75.2335968,28.0,US,Milton,VERMONT,0,DE25
10471,7986,small_airport,J-22 Ranch Airport,30.72520065,-87.20140076,200.0,US,Milton,VERMONT,0,16FL
10472,8995,small_airport,Garcon Field,30.48999977,-87.08580017,16.0,US,Milton,VERMONT,0,24FL
10473,15382,small_airport,Chumuckla 20-20 Airport,30.75460052,-87.17749786,205.0,US,Milton,VERMONT,0,93FD
10474,15530,small_airport,Greene Air Park,30.03380013,-92.05519867,50.0,US,Milton,VERMONT,0,97LA
10475,14798,small_airport,Goodman Strip,48.70890045,-97.99400329999999,1560.0,US,Milton,VERMONT,0,88ND
10476,10975,small_airport,Stonewall Airpark,35.9007988,-86.2071991,760.0,US,Milton,VERMONT,0,41TN
10477,25547,small_airport,Shaw Meadow Airport,44.64339828,-73.18759918,230.0,US,Milton,VERMONT,0,VT52
10478,25793,small_airport,Meier Airport,42.81359863,-88.99710083,880.0,US,Milton,VERMONT,0,WI99
10479,18412,small_airport,Ona Airpark,38.4408989,-82.20079803,572.0,US,Milton,VERMONT,0,12V
10482,6951,small_airport,Bruce's Airport,45.42179871,-122.6200027,250.0,US,Milwaukie,OREGON,0,07OR
10485,15284,small_airport,Sharp Field,32.61389923,-93.32360077,165.0,US,Minden,NEVADA,0,90LA
10486,19805,small_airport,Minden Webster Airport,32.64599991,-93.29810333,278.0,US,Minden,NEVADA,0,F24
10487,22922,small_airport,Cavanaugh Airport,40.51390076,-99.01200104,2175.0,US,Minden,NEVADA,0,NE29
10488,18689,small_airport,Mineola Wisener Field,32.67670059,-95.51080322,429.0,US,Mineola,TEXAS,0,3F9
10489,25177,small_airport,Rhodes Ranch Airport,32.63349915,-95.43910217,405.0,US,Mineola,TEXAS,0,TX62
10490,26181,small_airport,Creekside Air Park,32.6935997,-95.45439911,450.0,US,Mineola,TEXAS,0,XA46
10494,7565,small_airport,Flying U Airport,32.83349991,-98.12529755,978.0,US,Mineral Wells,TEXAS,0,0TS7
10495,7801,small_airport,Blo Airport,32.90850067,-97.97730255,1050.0,US,Mineral Wells,TEXAS,0,12TS
10496,25150,small_airport,Windy Tales Airport,32.84841537,-97.98430634,980.0,US,Mineral Wells,TEXAS,0,TX34
10497,26046,small_airport,Scott Field,39.17810059,-81.5236969,662.0,US,Mineral Wells,TEXAS,0,WV64
10504,18781,small_airport,Minneapolis City County Airport,39.09469986,-97.72059631,1245.0,US,Minneapolis,MINNESOTA,0,45K
10505,24588,small_airport,Solomon Valley Airpark,39.11389923,-97.68309784,1205.0,US,Minneapolis,MINNESOTA,0,SN09
10516,14834,small_airport,Poleschook Airport,47.91139984,-101.2490005,2245.0,US,Minot,NORTH DAKOTA,0,89ND
10517,22869,small_airport,Flying S Ranch Airport,48.20000076,-101.4039993,1840.0,US,Minot,NORTH DAKOTA,0,ND43
10522,15730,small_airport,Nelund Field,41.6875,-86.15499878,750.0,US,Mishawaka,INDIANA,0,9II2
10524,14399,small_airport,Moore Field,26.38369942,-98.33360291,219.0,US,Mission,KANSAS,0,7TE7
10525,22468,small_airport,Camas Airport,46.85079956,-113.538002,3870.0,US,Missoula,MONTANA,0,MT73
10528,6788,small_airport,Collins Landing Strip,44.74990082,-120.20099640000001,1500.0,US,Mitchell,SOUTH DAKOTA,0,04OR
10529,25296,small_airport,Sky Ranch Airport,38.4878006,-109.4489975,4875.0,US,Moab,UTAH,0,UT53
10531,9089,small_airport,Richardson Field,30.62420082,-88.2786026,180.0,US,Mobile,ALABAMA,0,26AL
10532,24371,small_airport,Skywest Airpark,30.68350029,-88.37200165,150.0,US,Mobile,ALABAMA,0,62AL
10533,7095,small_airport,Flying Bucket Ranch Airport,32.9822998,-112.28700259999998,1505.0,US,Mobile,ALABAMA,0,0AZ4
10534,8205,small_airport,Mobile Airport,33.11190033,-112.2689972,1261.0,US,Mobile,ALABAMA,0,1AZ0
10540,11374,small_airport,Yandell Ranch Airport,37.64049911,-121.16200259999998,40.0,US,Modesto,CALIFORNIA,0,4CA8
10541,12303,small_airport,Mapes Ranch Airport,37.66799927,-121.1989975,34.0,US,Modesto,CALIFORNIA,0,5CL3
10542,16849,small_airport,Flying Bull Airport,37.62049866,-121.163002,40.0,US,Modesto,CALIFORNIA,0,CN44
10547,8238,small_airport,Pontious Airport,34.94250107,-118.16999820000001,2610.0,US,Mojave,CALIFORNIA,0,1CL2
10548,9486,small_airport,Elk County Airport,37.38059998,-96.27079773,1063.0,US,Moline,ILLINOIS,0,2K6
10552,6709,small_airport,Wix Airport,41.40230179,-87.8167038,750.0,US,Monee,ILLINOIS,0,03IL
10553,9459,small_airport,Meadow Creek Airport,41.43280029,-87.78170013,770.0,US,Monee,ILLINOIS,0,2IL9
10556,12093,small_airport,Mc Clurg Airport,36.97090149,-93.92410278,1376.0,US,Monett,MISSOURI,0,56MO
10557,12512,small_airport,Bil-Mitch Airport,36.94060135,-93.95739746,1342.0,US,Monett,MISSOURI,0,5MO3
10558,15051,small_airport,Frazier Airport,36.91120148,-93.86689758,1400.0,US,Monett,MISSOURI,0,8MO8
10559,10187,small_airport,Gillen Airport,40.92639923,-90.73120117,750.0,US,Monmouth,OREGON,0,36IS
10560,7470,small_airport,Marr Field,44.85400009,-123.2639999,275.0,US,Monmouth,OREGON,0,0OR7
10561,23566,small_airport,Jpm Airport,44.83919907,-123.2590027,260.0,US,Monmouth,OREGON,0,OG52
10562,13722,small_airport,Gutwein Airport,40.91199875,-86.87390137,680.0,US,Monon,INDIANA,0,72IN
10563,14058,small_airport,Monona Municipal Airport,43.0304985,-91.34600067,1147.0,US,Monona,WISCONSIN,0,7C3
10564,8306,small_airport,Aerie Airport,33.76150131,-83.65270233,830.0,US,Monroe,OHIO,0,1GA9
10565,13063,small_airport,Apalachee Bluff Airpark,33.85929871,-83.58769989,735.0,US,Monroe,OHIO,0,67GA
10566,13260,heliport,Becker Heliport,33.766389000000004,-83.763056,735.0,US,Monroe,OHIO,0,6GA2
10567,17473,small_airport,Kintail Farm Airport,33.82559967,-83.63970184,810.0,US,Monroe,OHIO,0,GA00
10568,7301,small_airport,Huenefeld Airport,32.50429916,-91.98210144,72.0,US,Monroe,OHIO,0,0LS9
10569,10924,small_airport,Woodsland Plantation Airport,32.34600067,-91.96959686,60.0,US,Monroe,OHIO,0,40LA
10570,21500,small_airport,Cuba Farm Airport,32.57649994,-92.11370087,80.0,US,Monroe,OHIO,0,LA33
10571,21501,small_airport,Reno Flight Park Airport,32.40520096,-92.06639862,68.0,US,Monroe,OHIO,0,LA34
10572,9017,small_airport,Mc Gee Field,35.12720108,-80.47499847,550.0,US,Monroe,OHIO,0,24NC
10573,12531,small_airport,Lathan Strip,34.87630081,-80.61920166,575.0,US,Monroe,OHIO,0,5NC2
10574,15844,small_airport,Edwards Airport,35.07080078,-80.56639862,640.0,US,Monroe,OHIO,0,9NC3
10575,12722,small_airport,B & M Ranch Airport,47.86650085,-121.90100100000001,370.0,US,Monroe,OHIO,0,5WA2
10576,25815,small_airport,Van De Plasch Airport,47.87229919,-121.92299650000001,60.0,US,Monroe,OHIO,0,WN20
10577,12928,small_airport,Flying H Airport,42.66579819,-89.73760223,1020.0,US,Monroe,OHIO,0,63WI
10578,25977,small_airport,Hughes Airport,42.62080002,-89.76730347,1010.0,US,Monroe,OHIO,0,WS96
10581,18127,small_airport,Sealscott Airport,40.90370178,-84.84750366,820.0,US,Monroeville,PENNSYLVANIA,0,IN58
10582,13304,small_airport,Mershon Airport,39.548900599999996,-86.47669983,870.0,US,Monrovia,CALIFORNIA,0,6IN6
10595,21679,small_airport,Blount Airport,31.45849991,-91.82289886,50.0,US,Monterey,CALIFORNIA,0,LS46
10596,23214,small_airport,Ultralight Flight Farm Ultralightport,42.29169846,-77.05799866,1200.0,US,Monterey,CALIFORNIA,0,NK89
10597,14443,small_airport,Hannah Field,38.398333,-79.600278,3049.0,US,Monterey,CALIFORNIA,0,7VA9
10598,12257,small_airport,Flying X Ranch Airport,33.1529007,-86.85140228,466.0,US,Montevallo,ALABAMA,0,5AL3
10605,16204,small_airport,Kershaw Airport,32.35850143,-86.125,225.0,US,Montgomery,ALABAMA,0,AL12
10606,22154,small_airport,Tuma Private Airport,44.423900599999996,-93.48439789,1100.0,US,Montgomery,ALABAMA,0,MN49
10607,24893,small_airport,Marmack Airport,30.34219933,-95.66130066,295.0,US,Montgomery,ALABAMA,0,TE85
10611,13800,small_airport,Jefferson Landings Airport,30.58460045,-83.707901,120.0,US,Monticello,NEW YORK,0,74FL
10613,17479,small_airport,Monticello Sky Ranch Airport,33.33250046,-83.72689819,690.0,US,Monticello,NEW YORK,0,GA06
10614,20483,small_airport,White County Airport,40.70880127,-86.76679993,676.0,US,Monticello,NEW YORK,0,MCX
10615,22352,small_airport,Clay Airport,31.57929993,-90.11119843,201.0,US,Monticello,NEW YORK,0,MS50
10619,13804,small_airport,Tucker Farms Airport,40.56840134,-85.3443985,865.0,US,Montpelier,VERMONT,0,74IN
10620,15059,small_airport,Liechty Farm Airport,46.662998200000004,-98.63040161,1505.0,US,Montpelier,VERMONT,0,8NA5
10621,10319,small_airport,Flying M Ranch Airport,38.48799896,-107.67400359999999,7200.0,US,Montrose,COLORADO,0,39CO
10622,13759,small_airport,Woods STOLport,38.38890076,-107.822998,6120.0,US,Montrose,COLORADO,0,73CO
10623,22056,small_airport,Pewanogowink-Banks Airport,43.18610001,-83.90139771,660.0,US,Montrose,COLORADO,0,MI43
10624,22280,small_airport,Brownsberger Airport,38.30500031,-94.05329895,794.0,US,Montrose,COLORADO,0,MO75
10625,23959,small_airport,Husky Haven Airport,41.78900146,-75.88990021,1670.0,US,Montrose,COLORADO,0,P32
10628,11908,small_airport,Mountain View Ranch Airport,39.10969925,-104.6539993,7500.0,US,Monument,COLORADO,0,52CO
10629,7795,small_airport,Monument Municipal Airport,44.83179855,-119.4300003,2323.0,US,Monument,COLORADO,0,12S
10632,6635,small_airport,Keyhole Airport,44.34719849,-104.810997,4250.0,US,Moorcroft,WYOMING,0,01WY
10633,22421,small_airport,Beacon Star Antique Airfield,46.97219849,-109.61399840000001,4320.0,US,Moore,OKLAHOMA,0,MT24
10634,9688,closed,Moore Airpark,35.35419846,-97.48390198,1285.0,US,Moore,OKLAHOMA,0,2OK3
10642,8788,small_airport,Kay Air Airport,39.58720016,-86.27559662,651.0,US,Mooresville,NORTH CAROLINA,0,20II
10643,8518,small_airport,Atwell Airport,35.65470123,-80.78939819,830.0,US,Mooresville,NORTH CAROLINA,0,1NC2
10647,12052,small_airport,Conley Field,45.83520126,-93.33550262,1004.0,US,Mora,NEW MEXICO,0,55MN
10656,15752,small_airport,Zupancic Field,39.35469818,-86.30690002,660.0,US,Morgantown,WEST VIRGINIA,0,9IN7
10657,18168,small_airport,Donica Field,39.40670013,-86.30549622,870.0,US,Morgantown,WEST VIRGINIA,0,IN99
10658,23222,small_airport,Biplane Ranch Airport,34.92229843,-106.16699979999999,6500.0,US,Moriarty,NEW MEXICO,0,NM02
10661,6916,small_airport,Morrilton Airport,35.19449997,-92.80020142,300.0,US,Morrilton,ARKANSAS,0,07AR
10662,16332,small_airport,Brickey Private Airport,35.10010147,-92.78350067,320.0,US,Morrilton,ARKANSAS,0,AR43
10663,21593,small_airport,Curanda Airport,41.25749969,-88.47779846,620.0,US,Morris,ILLINOIS,0,LL39
10664,8854,small_airport,Don Kichote Airport,42.55279922,-75.19110107,1750.0,US,Morris,ILLINOIS,0,21NK
10665,24109,small_airport,Echo Airport,41.54029846,-77.30639648,1800.0,US,Morris,ILLINOIS,0,PN0
10666,11461,small_airport,Frank's Flying Service Airport,41.72499847,-90.00509644,600.0,US,Morrison,COLORADO,0,4IL5
10667,16038,small_airport,Buchholz Farm Airport,44.28549957,-87.98680115,955.0,US,Morrison,COLORADO,0,9WI3
10672,7096,small_airport,Castle Well Airport,33.86589813,-112.60299679999999,2080.0,US,Morristown,TENNESSEE,0,0AZ5
10673,7751,small_airport,Ranta Strip,33.85390091,-112.65299990000001,1840.0,US,Morristown,TENNESSEE,0,12AZ
10674,16416,small_airport,Thunder Ridge Airpark,33.82149887,-112.572998,1915.0,US,Morristown,TENNESSEE,0,AZ28
10675,16420,small_airport,Roesner Ranch Airport,33.84749985,-112.58799740000002,2060.0,US,Morristown,TENNESSEE,0,AZ32
10676,25559,small_airport,Mountain View Farm Airport,44.51530075,-72.64119720000001,1200.0,US,Morristown,TENNESSEE,0,VT64
10677,25538,small_airport,Two Tails Airport,44.51259995,-72.60710144,754.0,US,Morrisville,NEW YORK,0,VT42
10678,25540,small_airport,Perras Field,44.52669907,-72.58149719,820.0,US,Morrisville,NEW YORK,0,VT44
10679,7298,small_airport,Dufour Airport,30.78770065,-92.05039978,42.0,US,Morrow,GEORGIA,0,0LS6
10680,8409,small_airport,Morrow Strip,30.79920006,-92.05970001,40.0,US,Morrow,GEORGIA,0,1LA5
10681,8572,small_airport,Frith Airport,39.33620071,-84.04579926,910.0,US,Morrow,GEORGIA,0,1OA6
10682,23511,small_airport,Buena Vista Farm Airport,39.33440018,-84.06999969,855.0,US,Morrow,GEORGIA,0,OA12
10683,23658,small_airport,Maplewood Orchard Airport,39.38420105,-84.16829681,880.0,US,Morrow,GEORGIA,0,OH95
10685,12092,small_airport,Lothert's Farm Strip,44.64550018,-94.96140289,1015.0,US,Morton,TEXAS,0,56MN
10686,19835,small_airport,Cochran County Airport,33.72930145,-102.7340012,3746.0,US,Morton,TEXAS,0,F85
10687,10344,small_airport,Strom Field,46.55039978,-122.2669983,941.0,US,Morton,TEXAS,0,39P
10688,25637,small_airport,Bear Canyon West Field,46.59889984,-122.48400120000001,980.0,US,Morton,TEXAS,0,WA41
10690,7027,small_airport,Taylor Ranch Landing Area Airport,45.10390091,-114.8550034,3835.0,US,Moscow,IDAHO,0,09ID
10691,17837,small_airport,Fountains Airport,46.71319962,-116.99700159999998,2550.0,US,Moscow,IDAHO,0,ID60
10692,24672,small_airport,Brollier Airport,37.32640076,-101.197998,3056.0,US,Moscow,IDAHO,0,SN97
10693,13505,small_airport,Air Haven Airport,41.35010147,-75.48300171,1550.0,US,Moscow,IDAHO,0,6PA6
10694,11733,small_airport,Hawks Nest Airport,35.11830139,-89.36779785,410.0,US,Moscow,IDAHO,0,4TN3
10696,25573,small_airport,Moses Lake Municipal Airport,47.14199829,-119.237999,1203.0,US,Moses Lake,WASHINGTON,0,W20
10711,7316,small_airport,Walters Airport,39.38119888,-77.10579681,750.0,US,Mount Airy,NORTH CAROLINA,0,0MD6
10720,10260,small_airport,Docken Field,42.99110031,-89.75350189,1230.0,US,Mount Horeb,WISCONSIN,0,37WI
10721,16519,small_airport,Ogle County Airport,42.03730011,-89.39289856,929.0,US,Mount Morris,MICHIGAN,0,C55
10722,13120,small_airport,Merrimac Farms Airport,42.75009918,-77.7838974,910.0,US,Mount Morris,MICHIGAN,0,68NY
10725,9041,small_airport,Reeves Private Airport,35.93059921,-91.7460022,600.0,US,Mount Pleasant,TEXAS,0,25AR
10726,22057,small_airport,D J Airport,43.67229843,-84.73670197,755.0,US,Mount Pleasant,TEXAS,0,MI44
10727,22819,small_airport,Bear Creek Airport,35.40710068,-80.35759735,795.0,US,Mount Pleasant,TEXAS,0,NC79
10728,23962,small_airport,Mount Pleasant/Scottdale Airport,40.10839844,-79.54139709,1160.0,US,Mount Pleasant,TEXAS,0,P45
10729,24463,small_airport,Raven's Run Airport,32.82379913,-79.80670166,8.0,US,Mount Pleasant,TEXAS,0,SC65
10730,26293,small_airport,Glover Airport,33.13460159,-95.01799774,400.0,US,Mount Pleasant,TEXAS,0,XS70
10733,6708,small_airport,Davis Field Ultralightport,37.962001799999996,-87.77890015,465.0,US,Mount Vernon,OHIO,0,03II
10734,7241,small_airport,Parrish Airport,37.99309921,-87.95140076,390.0,US,Mount Vernon,OHIO,0,0IN9
10735,8886,small_airport,Lewis Airport,37.91699982,-87.76110077,370.0,US,Mount Vernon,OHIO,0,22II
10737,12209,small_airport,Posey Patch Ultralightport,37.90390015,-87.79029846,370.0,US,Mount Vernon,OHIO,0,59II
10738,14139,small_airport,Schroeder Private Airport,38.0033989,-87.75640106,385.0,US,Mount Vernon,OHIO,0,7II3
10739,17964,small_airport,Hilakos Airport,37.93199921,-87.77140045,381.0,US,Mount Vernon,OHIO,0,II84
10740,18092,small_airport,Zeller Elev County Airport,37.90840149,-87.75839996,378.0,US,Mount Vernon,OHIO,0,IN23
10741,21966,small_airport,Mount Vernon Airport,44.50920105,-69.95259857,478.0,US,Mount Vernon,OHIO,0,ME36
10742,13939,small_airport,Springhill Airport,37.09030151,-93.76940155,1305.0,US,Mount Vernon,OHIO,0,77MO
10743,9757,small_airport,Nicolaisen Airport,43.68330002,-98.26529694,1440.0,US,Mount Vernon,OHIO,0,2SD4
